70.200 	94.500 
58.100 	442.700 
53.200 	842.300 
434.900 	954.600 
436.700 	614.600 
430.600 	444.600 
438.900 	202.400 
753.000 	206.500 
695.000 	435.000 
617.700 	953.500 
1163.900 	968.100 
1140.300 	605.600 
1130.500 	315.100 
1111.800 	45.100 
1331.800 	130.000 
961.200 	35.100 
975.500 	406.400 
1007.500 	890.300 
